Time,SETPOINT,PV 1,PV 2,MV 1,MV 2
2204,8,1,7,4,41
2205,8,1,7,4,43
2206,8,2,7,5,40
2207,8,2,7,5,40
2208,8,2,7,5,40
2209,8,1,8,4,40
2210,8,1,7,5,45
2211,8,0,7,5,44
2212,8,2,7,5,44
2213,8,2,7,5,41
2214,8,3,7,6,40
2215,8,2,8,5,38
2216,8,1,8,5,41
2217,8,1,8,5,43
2218,8,2,8,5,41
2219,8,3,8,5,39
2220,8,3,9,4,35
2221,8,2,9,4,38
2222,8,1,9,4,41
2223,8,1,9,4,42
2224,8,1,8,4,43
2225,8,2,8,4,41
2226,8,2,9,3,40
2227,8,1,9,3,39
2228,8,1,9,3,40
2229,8,2,9,3,42
2230,8,2,9,3,39
2231,8,2,9,3,38
2232,8,1,9,3,39
2233,8,0,9,3,38
2234,8,0,9,2,41
2235,8,0,8,3,42
2236,8,1,7,6,46
2237,8,2,7,4,43
2238,8,3,7,4,39
2239,8,3,8,4,33
2240,8,2,8,4,36
2241,8,1,8,4,39
2242,8,1,8,4,42
2243,8,2,8,4,42
2244,8,2,8,4,39
2245,8,1,8,4,39
2246,8,1,8,4,41
2247,8,1,8,4,42
2248,8,2,8,4,39
2249,8,2,8,4,39
2250,8,2,9,4,39
2251,8,1,9,3,38
2252,8,0,8,3,41
2253,8,1,8,3,42
2254,8,2,8,3,41
2255,8,2,8,3,39
2256,8,1,8,3,39
2257,8,1,8,3,40
2258,8,1,8,3,42
2259,8,2,8,3,39
2260,8,2,8,3,39
2261,8,2,8,3,38
2262,8,1,9,1,39
2263,8,1,8,3,45
2264,8,2,8,3,42
2265,8,2,8,3,38
2266,8,2,8,3,38
2267,8,1,9,2,36
2268,8,0,8,2,40
2269,8,1,8,3,42
2270,8,2,8,3,41
2271,8,2,8,3,38
2272,8,1,8,3,38
2273,8,0,8,0,41
2274,8,1,8,3,43
2275,8,2,8,3,41
2276,8,2,8,3,39
2277,8,2,8,3,38
2278,8,1,9,1,37
2279,8,0,8,5,42
2280,8,1,8,3,42
2281,8,2,8,2,41
2282,8,2,8,3,38
2283,8,1,8,3,39
2284,8,1,8,3,41
2285,8,1,8,3,41
2286,8,2,8,1,41
2287,8,2,8,3,38
2288,8,1,8,3,38
2289,8,1,8,3,41
2290,8,1,8,3,41
2291,8,2,7,4,44
2292,8,3,8,3,39
2293,8,2,8,3,36
2294,8,1,8,3,38
2295,8,1,8,3,41
2296,8,1,8,3,41
2297,8,1,7,4,43
2298,8,2,7,4,42
2299,8,2,7,4,41
2300,8,2,7,4,39
2301,8,1,8,3,39
2302,8,1,8,4,42
2303,8,1,7,4,46
2304,8,3,7,5,42
2305,8,3,8,4,38
2306,8,2,8,4,34
2307,8,1,8,4,41
2308,8,1,8,4,42
2309,8,1,7,4,44
2310,8,2,7,5,43
2311,8,3,8,1,40
2312,8,2,8,4,37
2313,8,1,8,4,41
2314,8,1,8,4,42
2315,8,2,8,4,42
2316,8,2,8,4,39
2317,8,1,9,2,39
2318,8,1,9,3,40
2319,8,1,9,3,41
2320,8,0,8,6,45
2321,8,2,8,4,43
2322,8,3,8,4,40
2323,8,2,8,4,39
2324,8,1,9,0,37
2325,8,1,9,3,41
2326,8,1,8,5,44
2327,8,1,8,3,42
2328,8,2,8,3,41
2329,8,2,8,3,39
2330,8,2,8,3,39
2331,8,1,8,3,42
2332,8,1,8,3,42
2333,8,1,8,3,42
2334,8,2,8,3,40
2335,8,1,8,3,39
2336,8,1,8,3,41
2337,8,2,8,3,41
2338,8,2,8,3,39
2339,8,1,8,3,39
2340,8,1,9,0,41
2341,8,1,8,3,44
2342,8,2,8,3,41
2343,8,3,9,3,37
2344,8,1,9,3,38
2345,8,1,9,2,41
2346,8,0,8,5,41
2347,8,0,7,3,44
2348,8,1,7,4,46
2349,8,3,7,4,40
2350,8,3,8,1,36
2351,8,1,8,3,38
2352,8,1,8,3,41
2353,8,1,8,3,42
2354,8,2,8,3,41
2355,8,2,8,3,40
2356,8,2,9,3,39
2357,8,1,9,2,39
2358,8,1,9,2,41
2359,8,1,8,3,41
2360,8,2,8,3,39
2361,8,2,8,3,38
2362,8,1,9,0,39
2363,8,1,8,2,40
2364,8,1,8,3,41
2365,8,2,8,3,41
2366,8,2,8,3,38
2367,8,1,8,3,41
2368,8,2,8,3,41
2369,8,2,8,3,40
2370,8,2,9,2,38
2371,8,1,9,2,37
2372,8,1,9,2,40
2373,8,1,8,3,41
2374,8,1,8,3,41
2375,8,1,7,3,44
2376,8,2,7,4,42
2377,8,2,7,4,40
2378,8,1,8,0,36
2379,8,1,8,3,41
2380,8,1,7,4,45
2381,8,2,7,4,42
2382,8,2,7,4,40
2383,8,3,8,1,39
2384,8,2,8,4,38
2385,8,1,8,4,40
2386,8,1,8,4,42
2387,8,2,8,4,42
2388,8,2,8,4,39
2389,8,1,8,4,38
2390,8,1,8,3,41
2391,8,1,8,3,41
2392,8,1,8,3,42
2393,8,1,7,4,42
2394,8,2,7,4,43
2395,8,2,7,5,41
2396,8,2,8,4,39
2397,8,2,8,4,39
2398,8,1,8,4,39
2399,8,1,9,3,37
2400,8,1,8,4,42
2401,20,2,8,14,43
2402,20,3,8,15,50
2403,20,5,8,17,48
2404,20,7,8,19,46
2405,20,8,9,20,41
2406,20,8,9,21,42
2407,20,8,10,22,42
2408,20,8,10,23,45
2409,20,9,11,24,44
2410,20,10,11,25,45
2411,20,10,12,26,40
2412,20,9,12,27,43
2413,20,8,13,27,46
2414,20,10,13,28,48
2415,20,11,14,28,43
2416,20,12,14,29,43
2417,20,12,15,28,42
2418,20,12,15,30,42
2419,20,12,16,27,42
2420,20,12,16,30,43
2421,20,10,16,31,44
2422,20,10,17,30,46
2423,20,11,17,31,49
2424,20,12,17,31,46
2425,20,13,18,31,45
2426,20,13,18,31,42
2427,20,13,19,31,41
2428,20,13,19,31,41
2429,20,13,19,31,42
2430,20,13,20,31,42
2431,20,13,20,30,39
2432,20,12,20,30,41
2433,20,10,20,30,44
2434,20,11,21,26,46
2435,20,12,21,29,44
2436,20,12,21,29,43
2437,20,12,21,29,42
2438,20,13,21,29,42
2439,20,12,22,28,40
2440,20,12,22,28,40
2441,20,11,22,27,40
2442,20,9,22,27,41
2443,20,9,22,27,47
2444,20,10,23,23,42
2445,20,11,23,25,42
2446,20,11,23,25,39
2447,20,11,23,24,39
2448,20,9,23,24,39
2449,20,8,23,23,45
2450,20,8,23,23,46
2451,20,9,23,23,45
2452,20,9,23,22,43
2453,20,10,23,22,42
2454,20,10,23,21,39
2455,20,9,24,20,38
2456,20,7,24,19,41
2457,20,7,24,19,43
2458,20,7,24,18,43
2459,20,7,24,18,42
2460,20,7,24,17,41
2461,20,7,24,17,41
2462,20,7,24,16,40
2463,20,6,24,16,39
2464,20,5,24,15,43
2465,20,6,24,14,45
2466,20,6,24,14,44
2467,20,6,24,13,40
2468,20,6,24,14,38
2469,20,5,23,12,39
2470,20,4,23,13,42
2471,20,3,23,12,43
2472,20,4,23,12,45
2473,20,4,23,11,43
2474,20,5,23,11,41
2475,20,6,23,10,38
2476,20,5,23,10,37
2477,20,4,23,10,39
2478,20,3,23,9,40
2479,20,3,23,9,43
2480,20,3,23,8,42
2481,20,4,23,8,42
2482,20,4,22,10,40
2483,20,4,22,8,41
2484,20,4,22,8,39
2485,20,3,22,7,40
2486,20,3,22,7,40
2487,20,2,22,7,40
2488,20,1,22,6,44
2489,20,2,21,6,45
2490,20,3,21,7,44
2491,20,4,21,7,39
2492,20,3,21,7,39
2493,20,3,21,6,40
2494,20,2,21,6,39
2495,20,1,21,6,42
2496,20,2,20,8,45
2497,20,3,20,7,42
2498,20,4,20,7,39
2499,20,3,20,7,38
2500,20,2,20,7,40
2501,20,2,20,7,43
2502,20,2,20,7,43
2503,20,3,20,7,41
2504,20,3,20,7,40
2505,20,4,20,7,40
2506,20,3,20,7,39
2507,20,2,20,7,40
2508,20,2,19,8,45
2509,20,2,19,8,44
2510,20,4,19,8,42
2511,20,4,19,8,40
2512,20,4,19,8,40
2513,20,4,19,8,40
2514,20,2,19,8,42
2515,20,2,19,9,45
2516,20,2,19,9,47
2517,20,4,19,9,45
2518,20,5,19,9,42
2519,20,4,19,9,40
2520,20,5,19,9,41
2521,20,4,19,9,41
2522,20,4,19,10,41
2523,20,4,19,10,41
2524,20,4,19,10,41
2525,20,4,19,10,41
2526,20,4,19,10,42
2527,20,5,20,7,41
2528,20,3,20,9,40
2529,20,2,20,9,42
2530,20,3,20,9,44
2531,20,4,19,9,42
2532,20,4,20,10,41
2533,20,4,20,10,41
2534,20,4,20,10,40
2535,20,3,20,10,40
2536,20,3,20,10,42
2537,20,2,20,10,45
2538,20,3,20,10,45
2539,20,4,20,10,43
2540,20,5,20,10,41
2541,20,5,20,10,41
2542,20,5,20,10,39
2543,20,4,20,10,40
2544,20,4,20,10,41
2545,20,4,20,10,41
2546,20,3,20,10,41
2547,20,2,20,10,43
2548,20,3,20,10,46
2549,20,4,20,10,43
2550,20,5,20,10,41
2551,20,5,20,10,39
2552,20,4,20,10,39
2553,20,3,20,10,40
2554,20,2,20,10,42
2555,20,3,20,10,44
2556,20,4,20,10,43
2557,20,4,20,10,41
2558,20,4,20,10,41
2559,20,4,20,10,41
2560,20,4,20,10,41
2561,20,5,20,10,40
2562,20,4,20,10,39
2563,20,5,20,10,40
2564,20,3,20,10,40
2565,20,2,20,10,42
2566,20,2,20,10,45
2567,20,4,20,10,44
2568,20,5,20,10,41
2569,20,4,20,10,40
2570,20,5,20,10,40
2571,20,4,20,10,39
2572,20,2,20,10,42
2573,20,3,20,10,44
2574,20,4,20,10,43
2575,20,4,20,10,42
2576,20,4,20,10,41
2577,20,5,20,10,41
2578,20,5,20,10,39
2579,20,4,20,10,40
2580,20,4,20,10,41
2581,20,2,20,10,42
2582,20,2,20,10,46
2583,20,4,20,10,46
2584,20,5,20,10,41
2585,20,5,20,10,39
2586,20,5,20,10,39
2587,20,4,20,10,40
2588,20,3,20,10,42
2589,20,3,20,10,44
2590,20,4,20,10,43
2591,20,4,20,10,41
2592,20,5,20,10,41
2593,20,5,20,10,40
2594,20,4,20,10,39
2595,20,3,20,10,43
2596,20,3,20,10,43
2597,20,4,20,10,43
2598,20,4,20,10,42
2599,20,4,20,10,41
2600,20,5,20,10,41
2601,20,4,20,10,40
2602,20,4,20,10,41
2603,20,4,20,10,41
2604,20,4,20,10,41
2605,20,4,20,10,41
2606,20,4,20,10,41
2607,20,4,20,10,41
2608,20,4,20,10,41
2609,20,5,20,10,40
2610,20,4,20,10,39
2611,20,3,20,10,40
2612,20,2,20,10,46
2613,20,3,20,10,43
2614,20,4,20,10,41
2615,20,4,20,10,41
2616,20,4,20,10,41
2617,20,4,20,10,41
2618,20,3,20,10,42
2619,20,2,20,10,45
2620,20,3,20,10,45
2621,20,4,20,10,43
2622,20,4,20,10,41
2623,20,3,20,10,40
2624,20,3,20,10,44
2625,20,3,20,10,43
2626,20,4,20,10,43
2627,20,4,20,10,41
2628,20,5,20,10,41
2629,20,5,20,10,40
2630,20,4,20,10,40
2631,20,2,20,10,43
2632,20,2,20,10,46
2633,20,4,20,10,45
2634,20,5,20,10,42
2635,20,5,20,10,40
2636,20,5,20,10,40
2637,20,5,20,10,39
2638,20,3,20,10,41
2639,20,2,20,10,42
2640,20,3,20,10,46
2641,20,4,20,10,42
2642,20,5,20,10,41
2643,20,5,20,10,39
2644,20,5,20,10,39
2645,20,4,20,10,39
2646,20,3,20,10,40
2647,20,2,20,10,46
2648,20,3,20,10,46
2649,20,4,20,10,43
2650,20,4,20,10,41
2651,20,5,20,10,40
2652,20,5,20,10,39
2653,20,4,20,10,41
2654,20,2,20,10,42
2655,20,2,20,10,46
2656,20,3,20,10,45
2657,20,4,20,10,44
2658,20,5,20,10,41
2659,20,5,20,10,39
2660,20,5,20,10,39
2661,20,4,20,10,41
2662,20,2,20,10,43
2663,20,3,20,10,46
2664,20,3,20,10,45
2665,20,4,20,10,42
2666,20,4,20,10,40
2667,20,3,20,10,42
2668,20,2,20,10,45
2669,20,3,20,10,46
2670,20,4,20,10,44
2671,20,5,20,10,40
2672,20,5,20,10,40
2673,20,5,20,10,39
2674,20,4,20,10,39
2675,20,2,20,10,42
2676,20,2,20,10,45
2677,20,4,20,10,44
2678,20,4,20,10,42
2679,20,5,20,10,40
2680,20,5,20,10,40
2681,20,5,20,10,39
2682,20,3,20,10,39
2683,20,2,20,10,44
2684,20,2,20,10,47
2685,20,4,20,10,45
2686,20,5,20,10,43
2687,20,5,20,10,41
2688,20,5,20,10,39
2689,20,5,20,10,39
2690,20,3,20,10,40
2691,20,2,20,10,43
2692,20,3,20,10,46
2693,20,4,20,10,45
2694,32,5,20,19,51
2695,32,6,20,21,51
2696,32,8,20,23,49
2697,32,9,20,24,47
2698,32,10,20,26,46
2699,32,11,21,24,44
2700,32,11,21,28,43
2701,32,11,21,30,45
2702,32,12,21,32,45
2703,32,13,21,33,46
2704,32,14,22,34,45
2705,32,14,22,35,44
2706,32,15,22,37,44
2707,32,15,22,38,44
2708,32,15,23,39,43
2709,32,16,23,40,45
2710,32,16,23,41,45
2711,32,17,24,41,45
2712,32,17,24,43,45
2713,32,18,24,44,45
2714,32,18,25,44,44
2715,32,18,25,45,44
2716,32,19,25,46,44
2717,32,19,26,45,40
2718,32,17,26,47,44
2719,32,16,26,48,50
2720,32,18,26,49,52
2721,32,19,27,49,50
2722,32,20,27,50,46
2723,32,21,27,51,45
2724,32,21,27,51,44
2725,32,21,28,51,44
2726,32,21,28,52,44
2727,32,22,28,52,43
2728,32,22,29,50,42
2729,32,21,29,52,41
2730,32,22,29,53,45
2731,32,22,29,53,42
2732,32,22,30,53,40
2733,32,21,30,53,42
2734,32,21,30,53,45
2735,32,22,31,51,41
2736,32,21,31,53,42
2737,32,21,31,53,44
2738,32,22,31,53,44
2739,32,22,31,54,45
2740,32,22,32,52,42
2741,32,22,32,53,41
2742,32,21,32,53,42
2743,32,21,32,53,45
2744,32,21,32,53,45
2745,32,21,32,53,45
2746,32,22,33,52,45
2747,32,21,33,52,41
2748,32,21,33,52,43
2749,32,21,33,52,43
2750,32,21,33,51,43
2751,32,21,34,51,43
2752,32,21,34,50,41
2753,32,20,34,50,41
2754,32,19,34,50,44
2755,32,20,34,49,45
2756,32,20,34,49,44
2757,32,20,34,49,42
2758,32,19,34,49,42
2759,32,19,34,48,41
2760,32,19,34,48,43
2761,32,19,34,48,43
2762,32,19,34,47,42
2763,32,19,35,46,41
2764,32,19,35,46,41
2765,32,18,35,45,43
2766,32,18,35,45,43
2767,32,18,35,45,42
2768,32,18,35,44,42
2769,32,18,35,44,42
2770,32,18,35,43,41
2771,32,17,35,43,43
2772,32,17,35,42,43
2773,32,17,35,42,43
2774,32,17,35,42,43
2775,32,17,35,41,43
2776,32,17,35,41,41
2777,32,17,35,40,41
2778,32,16,35,40,41
2779,32,16,35,39,42
2780,32,16,35,39,42
2781,32,16,35,39,41
2782,32,16,35,38,40
2783,32,15,35,38,40
2784,32,15,35,37,41
2785,32,14,34,38,42
2786,32,15,34,37,47
2787,32,15,34,37,44
2788,32,15,34,37,41
2789,32,15,34,36,41
2790,32,15,34,36,40
2791,32,14,34,36,40
2792,32,14,34,35,43
2793,32,13,34,35,42
2794,32,14,34,35,45
2795,32,14,34,35,42
2796,32,14,34,34,41
2797,32,14,34,34,41
2798,32,14,34,34,41
2799,32,14,34,33,41
2800,32,13,34,33,40
2801,32,13,34,33,43
2802,32,14,33,34,41
2803,32,14,33,33,41
2804,32,13,33,33,41
2805,32,13,33,33,43
2806,32,14,33,33,43
2807,32,14,33,33,40
2808,32,13,33,32,39
2809,32,12,33,32,42
2810,32,11,33,32,45
2811,32,12,33,32,46
2812,32,13,33,32,44
2813,32,13,33,32,42
2814,32,13,32,34,42
2815,32,13,32,32,43
2816,32,13,32,32,43
2817,32,14,32,32,43
2818,32,13,32,32,41
2819,32,12,32,32,44
2820,32,12,32,32,45
2821,32,13,32,32,45
2822,32,13,32,32,44
2823,32,13,32,32,43
2824,32,14,32,32,40
2825,32,13,32,32,40
2826,32,11,32,32,44
2827,32,12,32,32,46
2828,32,13,32,32,45
2829,32,13,32,32,44
2830,32,14,32,32,42
2831,32,14,32,32,40
2832,32,13,32,32,40
2833,32,13,32,32,43
2834,32,12,32,32,43
2835,32,13,32,32,44
2836,32,13,32,32,43
2837,32,14,32,32,43
2838,32,14,32,32,38
2839,32,13,32,32,40
2840,32,13,31,34,44
2841,32,14,31,34,45
2842,32,14,31,34,41
2843,32,14,32,32,41
2844,32,14,31,34,43
2845,32,14,31,36,41
2846,32,14,31,34,40
2847,32,13,32,33,40
2848,32,11,32,32,44
2849,32,11,31,34,49
2850,32,13,31,34,48
2851,32,14,31,35,46
2852,32,14,31,35,43
2853,32,15,31,35,43
2854,32,14,31,35,41
2855,32,12,31,35,45
2856,32,12,31,35,48
2857,32,14,31,35,48
2858,32,15,31,36,45
2859,32,15,31,36,43
2860,32,15,31,36,41
2861,32,15,31,36,41
2862,32,14,31,36,42
2863,32,15,31,36,44
2864,32,15,31,36,43
2865,32,15,31,37,41
2866,32,15,31,37,42
2867,32,15,32,38,40
2868,32,14,32,37,40
2869,32,12,31,37,42
2870,32,12,31,39,50
2871,32,14,31,37,48
2872,32,15,31,37,44
2873,32,15,31,37,43
2874,32,16,31,38,42
2875,32,16,31,37,41
2876,32,15,32,35,42
2877,32,15,32,37,42
2878,32,15,32,37,42
2879,32,16,32,37,41
2880,32,15,32,37,42
2881,32,15,32,37,42
2882,32,14,32,37,42
2883,32,15,32,37,43
2884,32,15,32,37,42
2885,32,15,32,37,42
2886,32,14,32,37,42
2887,32,14,32,37,44
2888,32,15,32,37,45
2889,32,15,32,37,42
2890,32,15,32,37,42
2891,32,15,32,37,42
2892,32,15,32,37,42
2893,32,15,32,37,42
2894,32,15,32,37,42
2895,32,14,32,37,44
2896,32,12,32,37,48
2897,32,13,32,37,50
2898,32,14,32,37,48
2899,32,15,32,37,45
2900,32,15,32,37,42
2901,32,15,32,37,41
2902,32,15,32,37,42
2903,32,15,32,37,42
2904,32,15,32,37,42
2905,32,15,32,37,42
2906,32,15,32,37,42
2907,32,15,32,37,42
2908,32,15,32,37,42
2909,32,15,32,37,42
2910,32,15,32,37,42
2911,32,15,32,37,42
2912,32,15,32,37,42
2913,32,15,32,37,42
2914,32,15,32,37,42
2915,32,15,32,37,42
2916,32,14,32,37,41
2917,32,15,32,37,42
2918,32,15,32,37,41
2919,32,15,32,37,42
2920,32,14,32,37,42
2921,32,14,32,37,45
2922,32,14,32,37,45
2923,32,15,32,37,45
2924,32,15,32,37,42
2925,32,15,32,37,42
2926,32,15,32,37,41
2927,32,15,32,37,41
2928,32,15,32,37,41
2929,32,13,32,37,42
2930,32,12,32,37,49
2931,32,13,32,37,49
2932,32,15,32,37,46
2933,32,15,32,37,42
2934,32,15,32,37,42
2935,32,15,32,37,42
2936,32,15,32,37,42
2937,32,15,32,37,42
2938,32,15,32,37,42
2939,32,15,32,37,42
2940,32,14,32,37,42
2941,32,14,32,37,43
2942,32,15,32,37,45
2943,32,15,32,37,42
2944,32,15,32,37,42
2945,32,15,32,37,42
2946,32,15,32,37,42
2947,32,15,32,37,42
2948,32,15,32,37,42
2949,32,15,32,37,41
2950,32,15,32,37,41
2951,32,15,32,37,41
2952,32,15,32,37,41
2953,32,14,32,37,41
2954,32,12,32,37,43
2955,32,13,32,37,49
2956,32,14,32,37,47
2957,32,15,32,37,44
2958,32,15,32,37,42
2959,32,15,32,37,42
2960,32,15,32,37,41
2961,32,15,32,37,42
2962,32,15,32,37,42
2963,32,14,32,37,43
2964,32,15,32,37,45
2965,32,15,32,37,42
2966,32,15,32,37,42
2967,32,14,32,37,42
2968,32,14,32,37,45
2969,32,15,32,37,45
2970,32,15,32,37,42
2971,32,15,32,37,42
2972,32,15,32,37,42
2973,32,15,32,37,42
2974,32,14,32,37,42
2975,32,14,32,37,44
2976,32,15,32,37,45
2977,32,15,32,37,42
2978,32,15,32,37,42
2979,32,15,32,37,42
2980,32,15,32,37,41
2981,32,15,32,37,41
2982,32,14,32,37,41
2983,32,14,32,37,45
2984,32,15,32,37,42
2985,8,15,32,18,42
2986,8,15,32,15,19
2987,8,13,32,11,17
2988,8,11,32,8,17
2989,8,9,32,4,16
2990,8,8,32,1,17
2991,8,6,32,0,17
2992,8,5,32,0,21
2993,8,3,31,0,23
2994,8,2,31,0,26
2995,8,0,30,0,32
2996,8,0,29,0,34
2997,8,0,27,0,34
2998,8,0,26,1,34
2999,8,0,24,0,35
3000,8,0,23,0,34
3001,8,0,21,2,36
3002,8,0,19,0,35
3003,8,0,18,1,34
3004,8,0,17,0,34
3005,8,0,15,0,36
3006,8,0,14,2,37
3007,8,0,13,2,37
3008,8,0,12,0,37
3009,8,0,11,1,37
3010,8,0,10,1,39
3011,8,1,9,2,38
3012,8,1,8,5,34
3013,8,0,7,2,37
3014,8,0,7,3,38
3015,8,0,6,4,43
3016,8,1,5,6,40
3017,8,1,5,6,40
3018,8,2,5,6,38
3019,8,1,6,6,38
3020,8,1,6,6,40
3021,8,1,6,6,42
3022,8,2,5,8,45
3023,8,3,5,8,41
3024,8,3,6,7,39
3025,8,2,6,8,39
3026,8,1,7,6,41
3027,8,1,7,9,43
3028,8,2,7,8,44
3029,8,3,7,8,38
3030,8,2,7,8,38
3031,8,1,8,4,40
3032,8,1,7,10,45
3033,8,1,7,8,45
3034,8,1,7,8,45
3035,8,2,7,8,45
3036,8,4,7,9,42
3037,8,3,8,8,38
3038,8,2,8,8,41
3039,8,1,9,6,42
3040,8,2,9,7,43
3041,8,3,9,7,42
3042,8,3,9,7,40
3043,8,3,10,6,37
3044,8,2,10,5,37
3045,8,1,10,5,40
3046,8,1,10,5,41
3047,8,1,10,4,42
3048,8,2,10,4,42
3049,8,2,10,4,39
3050,8,1,10,4,40
3051,8,1,10,3,41
3052,8,2,10,3,41
3053,8,2,10,3,38
3054,8,1,10,2,37
3055,8,1,10,2,40
3056,8,1,9,5,41
3057,8,1,9,3,40
3058,8,1,8,3,42
3059,8,1,8,3,41
3060,8,1,8,3,41
3061,8,1,7,4,42
3062,8,2,8,3,41
3063,8,2,8,4,39
3064,8,2,8,4,38
3065,8,2,8,4,38
3066,8,1,9,3,38
3067,8,1,8,4,42
3068,8,1,8,3,41
3069,8,1,7,7,42
3070,8,2,7,4,42
3071,8,2,7,4,41
3072,8,2,8,3,38
3073,8,2,8,4,39
3074,8,1,8,4,39
3075,8,0,8,4,42
3076,8,1,8,4,42
3077,8,2,8,4,42
3078,8,2,8,4,38
3079,8,1,9,1,39
3080,8,1,8,5,41
3081,8,1,8,4,42
3082,8,0,8,4,42
3083,8,1,7,7,43
3084,8,2,8,2,37
3085,8,2,8,4,37
3086,8,1,8,4,39
3087,8,1,8,4,41
3088,8,2,8,4,42
3089,8,2,8,4,41
3090,8,2,9,4,39
3091,8,2,9,3,38
3092,8,1,9,3,40
3093,8,1,9,3,41
3094,8,1,8,4,42
3095,8,2,8,3,42
3096,8,2,8,3,38
3097,8,1,8,3,39
3098,8,1,8,3,42
3099,8,1,8,3,42
3100,8,0,7,5,42
3101,8,2,7,4,43
3102,8,3,7,4,39
3103,8,3,8,1,37
3104,8,2,8,4,37
3105,8,1,8,4,40
3106,8,1,8,4,42
3107,8,0,8,4,43
3108,8,1,7,6,45
3109,8,2,8,2,42
3110,8,3,8,4,39
3111,8,2,8,4,36
3112,8,1,9,0,38
3113,8,0,8,4,43
3114,8,0,8,4,44
3115,8,1,7,5,48
3116,8,2,7,5,43
3117,8,3,7,5,39
3118,8,3,8,1,38
3119,8,2,8,4,38
3120,8,1,8,4,41
3121,8,2,8,4,43
3122,8,2,8,4,41
3123,8,2,9,2,40
3124,8,1,9,3,37
3125,8,1,9,3,41
3126,8,1,9,3,41
3127,8,1,8,4,44
3128,8,2,8,4,42
3129,8,2,8,4,39
3130,8,2,9,3,39
3131,8,2,9,3,38
3132,8,1,9,3,38
3133,8,0,9,3,39
3134,8,1,9,2,41
3135,8,2,8,6,40
3136,8,2,9,3,39
3137,8,1,9,2,37
3138,8,0,9,2,40
3139,8,1,8,5,42
3140,8,2,8,3,41
3141,8,2,8,3,39
3142,8,2,8,3,37
3143,8,1,8,3,40
3144,8,1,8,3,41
3145,8,1,7,4,41
3146,8,1,7,4,43
3147,8,1,7,4,42
3148,8,2,7,4,41
3149,8,2,7,4,39
3150,8,2,8,1,38
3151,8,1,8,3,39
3152,8,1,8,3,41
3153,8,1,7,4,41
3154,8,2,7,4,41
3155,8,2,8,3,37
3156,8,1,8,4,39
3157,8,1,8,4,41
3158,8,1,8,4,42
3159,8,2,8,4,40
3160,8,2,8,4,39
3161,8,2,8,4,39
3162,8,2,9,3,35
3163,8,1,9,3,39
3164,8,1,8,4,41
3165,8,2,8,3,41
3166,8,2,8,3,38
3167,8,2,8,3,38
3168,8,1,9,2,36
3169,8,0,8,3,41
3170,8,0,7,6,43
3171,8,1,7,4,44
3172,8,2,6,5,44
3173,8,3,7,4,39
3174,8,3,7,5,38
3175,8,1,8,2,38
3176,8,1,8,4,42
3177,8,1,7,5,43
3178,8,1,7,5,43
3179,8,2,6,6,48
3180,8,3,7,3,43
3181,8,3,7,6,39
3182,8,2,8,6,39
3183,8,1,8,5,42
3184,8,1,8,5,43
3185,8,2,8,5,44
3186,8,3,8,5,41
3187,8,3,9,4,38
3188,8,2,9,4,38
3189,8,1,9,4,41
3190,8,1,9,4,42
3191,8,1,9,4,42
3192,8,2,9,3,41
3193,8,2,9,3,39
3194,8,1,9,3,40
3195,8,1,9,3,42
3196,8,1,9,3,41
3197,8,2,9,3,40
3198,8,1,9,3,38
3199,8,1,9,2,39
3200,8,1,9,2,41
3201,8,1,8,5,42
3202,8,2,8,3,41
3203,8,1,8,3,40
3204,8,2,9,2,41
3205,8,2,9,1,36
3206,8,1,9,2,40
3207,8,1,8,5,40
3208,8,1,8,3,41
3209,8,2,8,3,40
3210,8,1,8,3,38
3211,8,1,8,3,41
3212,8,1,8,3,41
3213,8,2,7,3,45
3214,8,2,8,2,36
3215,8,1,8,3,38
3216,8,1,8,3,39
3217,8,1,8,3,41
3218,8,0,8,3,41
3219,8,1,7,4,42
3220,8,1,7,4,42
3221,8,1,7,4,42
3222,8,2,6,5,44
3223,8,3,7,3,38
3224,8,2,7,4,37
3225,8,1,8,3,40
3226,8,1,7,6,42
3227,8,2,7,5,43
3228,8,2,8,1,41
3229,8,2,8,4,39
3230,8,1,8,4,41
3231,8,2,8,4,43
3232,8,2,8,4,40
3233,8,2,9,2,39
3234,8,2,9,3,38
3235,8,1,9,3,39
3236,8,1,9,3,41
3237,8,1,9,3,42
3238,8,1,8,4,41
3239,8,1,8,3,42
3240,8,1,8,3,42
3241,8,2,8,3,40
3242,8,2,8,3,38
3243,8,1,9,1,39
3244,8,1,8,4,41
3245,8,1,8,3,42
3246,8,1,7,3,42
3247,8,2,7,4,42
3248,8,2,8,4,40
3249,8,2,8,4,37
3250,8,1,8,4,39
3251,8,1,8,4,42
3252,8,2,8,4,41
3253,8,2,8,4,39
3254,8,1,9,4,39
3255,8,1,9,3,39
3256,8,1,8,3,41
3257,8,2,8,3,41
3258,8,2,8,3,39
3259,8,1,8,3,40
3260,8,2,9,3,40
3261,8,1,9,2,38
3262,8,1,9,2,40
3263,8,1,9,2,39
3264,8,0,9,2,40
3265,8,1,8,3,42
3266,8,1,8,3,41
3267,8,1,7,4,42
3268,8,2,7,4,42
3269,8,2,7,4,39
3270,8,1,8,1,38
3271,8,1,8,3,41
3272,8,1,7,4,42
3273,8,2,7,4,43
3274,8,2,8,2,38
3275,8,1,8,3,39
3276,8,1,8,3,42
3277,8,1,8,3,42
