SETPOINT,PV 1,PV 2,MV 1,MV 2,Outcome
32,12,32,34,48,2
32,13,32,34,48,2
32,15,32,34,47,2
32,15,32,34,40,2
32,15,32,34,39,2
32,13,32,34,40,2
32,12,32,34,46,2
32,11,32,34,49,2
32,13,32,34,49,2
32,14,32,30,49,2
32,15,32,35,42,2
32,15,32,34,42,2
32,16,32,33,39,2
32,14,32,34,38,2
32,12,32,34,42,2
32,12,32,33,50,2
32,14,32,34,47,2
32,15,31,35,50,2
32,16,31,35,42,2
32,16,31,35,39,2
32,15,31,36,38,2
32,13,31,36,40,2
32,12,31,36,45,2
32,12,31,36,49,2
32,14,31,36,50,2
32,16,31,36,47,2
32,16,31,36,41,2
32,16,31,37,40,2
32,15,31,37,40,2
32,13,31,37,44,2
32,13,31,37,49,2
32,14,31,37,49,2
32,16,31,37,45,2
32,16,31,38,42,2
32,16,31,38,42,2
32,16,31,38,41,2
32,16,32,36,41,2
32,16,32,37,40,2
32,15,32,37,39,2
32,14,32,37,42,2
32,14,32,37,45,2
32,15,32,37,44,2
32,15,32,37,42,2
32,14,32,37,42,2
32,13,32,37,43,2
32,14,32,36,49,2
32,15,31,33,47,2
32,15,32,36,41,2
32,15,32,37,43,2
32,15,32,37,40,2
32,14,32,37,43,2
32,12,32,35,49,2
32,13,31,38,53,2
32,15,31,38,51,2
32,16,31,39,46,2
32,17,31,39,43,2
32,17,31,39,42,2
32,17,32,39,41,2
32,16,32,38,40,2
32,14,32,38,43,2
32,15,32,38,47,2
32,16,32,38,46,2
32,16,32,38,44,2
32,16,32,38,42,2
32,16,32,38,41,2
32,15,32,38,39,2
32,14,32,38,42,2
32,14,32,38,47,2
32,15,32,38,47,2
32,16,32,38,45,2
32,16,32,38,42,2
32,16,32,38,42,2
32,16,32,38,41,2
32,16,32,38,41,2
32,15,32,38,41,2
32,15,32,38,43,2
32,15,32,38,43,2
32,15,32,38,43,2
32,15,32,38,42,2
32,16,32,38,42,2
32,15,32,38,41,2
32,15,32,38,41,2
32,15,32,38,42,2
32,15,32,38,43,2
32,16,32,38,42,2
32,15,32,38,40,2
32,15,32,38,41,2
32,15,32,38,42,2
32,15,32,38,43,2
32,15,32,38,44,2
32,15,32,38,43,2
32,15,32,38,43,2
32,16,32,38,41,2
32,16,32,38,42,2
32,15,32,38,41,2
32,15,32,38,43,2
32,15,32,38,42,2
32,15,32,38,42,2
32,16,32,38,41,2
32,15,32,38,41,2
32,15,32,38,42,2
32,15,32,38,42,2
32,14,32,38,43,2
32,15,32,38,46,2
32,15,32,38,43,2
32,16,32,38,43,2
32,16,32,38,41,2
32,15,32,38,41,2
32,15,32,38,41,2
32,15,32,38,42,2
32,15,32,38,43,2
32,14,32,38,43,2
32,15,32,38,46,2
32,15,32,38,44,2
32,16,32,38,41,2
32,16,32,38,41,2
32,16,32,38,41,2
32,15,32,38,43,2
32,15,32,38,43,2
32,15,32,38,42,2
32,15,32,38,42,2
32,15,32,38,41,2
32,15,32,38,42,2
32,15,32,38,42,2
32,16,32,38,42,2
32,15,32,38,42,2
32,13,32,38,42,2
32,13,32,38,48,2
32,15,32,38,50,2
32,16,32,38,46,2
32,16,32,38,43,2
32,17,32,38,42,2
32,16,32,38,40,2
32,14,32,38,40,2
32,14,32,38,45,2
32,15,32,38,47,2
32,16,32,38,45,2
32,16,32,38,42,2
32,16,32,38,41,2
32,15,32,38,42,2
32,15,32,38,43,2
32,16,32,38,43,2
32,16,32,38,41,2
32,16,32,38,41,2
8,15,32,32,34,3
8,14,32,28,30,3
8,12,32,25,30,3
8,10,32,21,29,3
8,9,32,17,28,3
8,7,32,14,28,3
8,5,32,10,27,3
8,4,31,7,30,3
8,2,31,4,28,3
8,1,31,0,27,3
8,0,30,0,30,3
8,0,28,1,31,3
8,0,26,0,31,3
8,0,25,0,34,3
8,0,23,1,31,3
8,0,21,0,33,3
8,0,20,1,33,3
8,0,18,0,32,3
8,0,17,0,36,3
8,0,15,0,33,3
8,0,14,4,32,3
8,0,13,1,37,3
8,0,12,0,37,3
8,0,10,3,35,3
8,0,9,3,35,3
8,0,8,6,36,3
8,0,7,4,36,3
8,0,6,2,38,3
8,0,5,3,39,3
8,0,5,4,43,3
8,2,4,6,45,3
8,3,4,6,41,3
8,3,5,6,38,3
8,2,5,6,36,3
8,1,6,6,40,3
8,1,6,6,43,3
8,2,6,7,44,3
8,3,6,7,42,3
8,3,7,3,39,3
8,1,7,7,41,3
8,1,7,7,45,3
8,2,7,7,44,3
8,3,7,7,41,3
8,4,8,6,36,3
8,3,8,7,36,3
8,2,9,7,39,3
8,1,9,6,41,3
8,2,9,6,42,3
8,2,9,5,41,3
8,3,9,5,40,3
8,2,10,3,35,3
8,2,10,4,36,3
8,1,10,4,38,3
8,0,10,3,41,3
8,1,9,4,47,3
8,2,8,6,43,3
8,3,9,3,40,3
8,3,9,4,35,3
8,2,9,4,35,3
8,1,9,6,36,3
8,1,9,3,43,3
8,1,9,3,39,3
8,1,9,3,41,3
8,1,8,4,42,3
8,1,8,4,42,3
8,0,8,4,43,3
8,1,7,4,45,3
8,2,7,4,42,3
8,3,7,5,39,3
8,3,8,2,36,3
8,2,8,4,37,3
8,1,8,4,41,3
8,1,8,4,42,3
8,2,8,4,41,3
8,3,8,4,39,3
8,2,8,4,36,3
8,1,9,2,38,3
8,1,8,7,41,3
8,1,8,4,42,3
8,0,8,4,42,3
8,1,7,6,44,3
8,2,7,5,45,3
8,3,7,5,43,3
8,4,8,4,38,3
8,2,8,4,34,3
8,1,9,2,36,3
8,1,8,6,44,3
8,0,8,4,45,3
8,0,7,5,47,3
8,2,6,6,48,3
8,4,7,1,41,3
8,5,7,6,37,3
8,4,7,6,35,3
8,2,8,5,35,3
8,1,8,5,40,3
8,1,8,5,43,3
8,1,8,5,44,3
8,1,7,7,45,3
8,2,7,6,45,3
8,4,8,6,42,3
8,4,8,5,35,3
8,3,8,5,36,3
8,1,9,3,38,3
8,1,9,5,41,3
8,1,8,10,43,3
8,1,8,5,46,3
8,2,8,5,45,3
8,3,8,5,44,3
8,4,8,5,40,3
8,3,9,4,35,3
8,2,9,4,38,3
8,1,9,4,41,3
8,1,9,4,42,3
8,2,9,4,42,3
8,2,9,4,39,3
8,1,9,3,38,3
8,1,9,3,41,3
8,1,9,3,42,3
8,1,8,4,44,3
8,2,9,1,41,3
8,3,9,3,37,3
8,1,9,3,36,4
8,1,9,3,38,4
8,1,9,3,40,4
8,1,8,4,40,4
8,1,8,3,42,4
8,2,7,4,49,4
8,3,7,4,41,4
8,3,8,0,36,4
8,2,8,3,32,4
8,1,8,3,35,4
8,1,8,3,39,4
8,1,7,3,40,4
8,0,7,4,42,4
8,1,6,7,47,4
8,2,6,5,43,4
8,4,7,1,39,4
8,3,7,5,35,4
8,2,7,5,37,4
8,1,8,5,40,4
8,1,8,5,43,4
8,1,7,7,43,4
8,1,7,6,45,4
8,3,7,6,45,4
8,4,7,6,41,4
8,4,7,6,38,4
8,2,8,5,34,4
8,1,8,5,39,4
8,1,8,5,43,4
8,2,8,5,44,4
8,2,8,5,44,4
8,3,8,5,41,4
8,3,9,3,38,4
8,3,9,5,35,4
8,1,9,4,39,4
8,1,9,4,42,4
8,1,8,9,42,4
8,2,8,5,42,4
8,3,8,5,40,4
8,3,9,2,31,4
8,2,9,4,35,4
8,1,9,4,39,4
8,1,9,4,40,4
8,1,8,4,43,4
8,2,8,4,41,4
8,2,8,4,39,4
8,2,8,4,39,4
8,2,9,3,34,4
8,1,9,3,37,4
8,0,9,3,40,4
8,1,8,4,41,4
8,2,7,6,41,4
8,2,8,3,44,4
8,3,8,4,38,4
8,2,8,4,35,4
8,1,8,4,37,4
8,0,8,4,41,4
8,0,7,4,43,4
8,1,7,5,45,4
8,2,6,6,44,4
8,3,7,4,35,4
8,3,7,5,37,4
8,2,7,5,38,4
8,1,7,4,41,4
8,1,7,6,44,4
8,2,7,6,44,4
8,3,7,6,41,4
8,3,8,6,38,4
8,2,8,5,36,4
8,1,8,5,41,4
8,1,8,5,44,4
8,0,8,5,45,4
8,1,7,11,47,4
8,3,7,6,48,4
8,4,8,6,36,4
8,3,8,6,37,4
8,2,9,0,37,4
8,1,9,5,38,4
8,1,8,6,43,4
8,3,8,5,45,4
8,3,9,3,35,4
8,3,9,5,36,4
8,1,9,4,39,4
8,1,9,4,42,4
8,2,9,4,43,4
8,2,9,4,39,4
8,2,9,4,38,4
8,1,9,4,39,4
8,1,9,4,43,4
8,2,9,3,42,4
8,2,9,3,39,4
8,2,9,3,38,4
8,1,9,3,37,4
8,0,9,3,40,4
8,1,9,3,41,4
8,1,8,4,40,4
8,1,8,3,41,4
8,1,7,7,42,4
8,2,7,4,44,4
8,3,8,3,39,4
8,2,8,3,35,4
8,1,8,3,36,4
8,1,8,3,40,4
8,1,8,3,41,4
8,1,7,5,46,4
8,1,7,4,44,4
8,3,7,4,40,4
8,3,7,5,37,4
8,2,8,0,37,4
8,1,8,4,38,4
8,1,8,4,42,4
8,1,8,4,42,4
8,1,7,5,45,4
8,2,7,5,45,4
8,3,7,5,41,4
8,4,7,5,38,4
8,2,8,4,37,4
8,1,8,5,39,4
8,1,8,5,43,4
8,2,8,5,43,4
8,3,8,5,41,4
8,2,8,5,37,4
8,1,9,2,39,4
8,2,8,5,42,4
8,2,8,5,43,4
8,3,9,2,40,4
8,2,9,4,37,4
8,1,9,4,40,4
8,1,9,4,41,4
8,2,8,5,43,4
8,2,8,4,39,4
8,3,9,3,36,4
8,2,9,3,35,4
8,1,9,3,38,4
8,1,9,3,40,4
8,0,8,5,43,4
8,0,7,6,44,4
8,1,7,4,44,4
8,3,7,5,42,4
8,3,7,5,38,4
8,2,8,1,36,4
8,1,8,4,38,4
8,0,8,4,42,4
8,1,7,9,43,4
8,2,7,5,47,4
8,3,7,5,43,4
8,3,8,0,38,4
8,2,8,5,30,4
8,1,8,5,37,4
8,1,8,5,42,4
8,1,7,7,47,4
8,2,7,5,44,4
8,3,7,6,40,4
8,3,7,6,37,4
8,2,8,4,36,4
8,1,8,5,42,4
8,0,8,5,44,4
8,1,7,6,51,4
8,3,7,6,46,4
8,5,7,6,40,4
8,4,8,4,36,4
8,3,8,6,36,4
8,1,8,6,39,4
8,0,9,4,43,4
8,1,8,6,52,4
8,3,8,5,46,4
8,4,8,5,40,4
8,4,9,3,37,4
20,2,9,9,36,5
20,2,9,10,43,5
20,3,9,12,48,5
20,5,10,13,50,5
20,6,10,14,47,5
20,7,11,16,45,5
20,8,11,16,41,5
20,8,11,18,41,5
20,8,12,18,41,5
20,8,12,20,42,5
20,8,13,19,39,5
20,8,13,21,43,5
20,8,13,22,44,5
20,9,14,22,44,5
20,9,14,23,44,5
20,10,15,24,45,5
20,10,15,24,42,5
20,11,15,25,41,5
20,11,16,23,40,5
20,10,16,26,39,5
20,8,16,26,43,5
20,9,17,24,48,5
20,10,17,27,48,5
20,11,17,27,46,5
20,12,17,28,43,5
20,12,18,27,35,5
20,11,18,27,39,5
20,9,18,28,42,5
20,9,19,25,48,5
20,10,19,27,48,5
20,11,19,28,50,5
20,12,19,28,46,5
20,13,19,28,40,5
20,13,20,27,38,5
20,12,20,27,37,5
20,11,20,27,40,5
20,10,20,27,44,5
20,10,21,24,42,5
20,10,21,26,44,5
20,11,21,26,43,5
20,11,21,26,40,5
20,11,21,26,40,5
20,10,21,26,39,5
20,9,22,25,40,5
20,8,22,25,45,5
20,9,22,24,47,5
20,10,22,24,46,5
20,11,22,24,43,5
20,11,22,23,39,5
20,10,22,23,37,5
20,9,22,23,37,5
20,7,22,23,41,5
20,7,22,19,45,5
20,8,23,21,50,5
20,9,23,21,45,5
20,10,23,20,42,5
20,9,23,20,38,5
20,8,23,19,40,5
20,7,23,19,41,5
20,5,23,18,45,5
20,5,23,18,49,5
20,6,23,18,48,5
20,8,23,17,44,5
20,9,23,17,40,5
20,8,23,16,37,5
20,7,23,16,38,5
20,6,23,15,39,5
20,4,23,15,43,5
20,4,23,14,46,5
20,5,23,14,47,5
20,7,23,13,44,5
20,7,23,13,39,5
20,6,23,13,36,5
20,4,23,12,40,5
20,4,23,12,43,5
20,4,22,13,43,5
20,5,22,12,44,5
20,6,22,11,41,5
20,6,22,11,38,5
20,5,22,11,37,5
20,4,22,10,37,5
20,2,22,10,40,5
20,2,22,10,47,5
20,3,22,10,44,5
20,5,22,9,41,5
20,4,22,9,39,5
20,4,22,9,40,5
20,4,22,8,39,5
20,3,22,8,39,5
20,2,21,10,49,5
20,3,21,8,46,5
20,4,21,8,43,5
20,5,21,8,39,5
20,4,21,8,37,5
20,3,21,8,38,5
20,2,21,8,41,5
20,2,21,8,44,5
20,3,21,7,44,5
20,3,21,7,43,5
20,4,20,10,40,5
20,4,20,8,40,5
20,3,20,8,39,5
20,2,20,8,40,5
20,2,20,8,44,5
20,3,20,8,45,5
20,4,20,8,44,5
20,4,20,8,41,5
20,4,20,8,39,5
20,4,20,8,38,5
20,2,20,8,41,5
20,2,20,8,45,5
20,2,20,8,45,5
20,3,19,9,44,5
20,4,19,9,41,5
20,5,19,9,41,5
20,5,19,9,39,5
20,4,19,9,38,5
20,3,19,9,41,5
20,2,19,9,45,5
20,3,19,10,46,5
20,4,19,10,44,5
20,5,19,10,41,6
20,5,19,10,40,6
20,5,19,10,40,6
20,4,19,10,39,6
20,3,19,11,42,6
20,2,19,11,44,6
20,2,19,11,46,6
20,3,19,11,50,6
20,5,19,11,45,6
20,6,19,11,42,6
20,6,19,11,40,6
20,7,19,12,37,6
20,6,19,12,37,6
20,4,19,12,41,6
20,4,19,12,44,6
20,4,19,12,44,6
20,5,19,12,44,6
20,6,20,8,39,6
20,6,20,12,38,6
20,5,20,12,38,6
20,3,20,12,41,6
20,3,20,12,44,6
20,4,20,12,46,6
20,5,20,12,44,6
20,6,20,12,42,6
20,6,20,12,39,6
20,5,20,12,38,6
20,4,20,12,39,6
20,3,20,12,43,6
20,4,20,12,46,6
20,5,20,12,45,6
20,6,20,12,42,6
20,6,20,12,39,6
20,5,20,12,38,6
20,4,20,12,42,6
20,4,20,12,44,6
20,4,20,12,44,6
20,5,20,12,43,6
20,6,20,12,42,6
20,6,20,12,39,6
20,5,20,12,38,6
20,3,20,12,42,6
20,4,20,12,45,6
20,4,20,12,44,6
20,5,20,12,43,6
20,6,20,12,41,6
20,6,20,12,38,6
20,5,20,12,38,6
20,4,20,12,41,6
20,4,20,12,43,6
20,4,20,12,44,6
20,5,20,12,44,6
20,6,20,12,40,6
20,6,20,12,38,6
20,4,20,12,41,6
20,4,20,12,43,6
20,3,20,12,45,6
20,2,20,12,49,6
20,4,20,12,48,6
20,6,20,12,45,6
20,6,20,12,41,6
20,7,20,12,37,6
20,6,20,12,35,6
20,4,20,12,38,6
20,3,20,12,42,6
20,3,20,12,45,6
20,4,20,12,46,6
20,5,20,12,44,6
20,6,20,12,43,6
20,6,20,12,40,6
20,6,20,12,38,6
20,5,20,12,38,6
20,4,20,12,39,6
20,3,20,12,42,6
20,4,20,12,46,6
20,5,20,12,44,6
20,6,20,12,42,6
20,6,20,12,38,6
20,6,20,12,38,6
20,4,20,12,40,6
20,3,20,12,44,6
20,4,20,12,45,6
20,5,20,12,44,6
20,5,20,12,42,6
20,6,20,12,39,6
20,6,20,12,38,6
20,5,20,12,38,6
20,3,20,12,41,6
20,3,20,12,44,6
20,4,20,12,45,6
20,5,20,12,44,6
20,6,20,12,42,6
20,6,20,12,39,6
20,5,20,12,38,6
20,4,20,12,39,6
20,3,20,12,42,6
20,4,20,12,45,6
20,5,20,12,45,6
20,6,20,12,43,6
20,6,20,12,41,6
20,6,20,12,38,6
20,5,20,12,38,6
20,4,20,12,38,6
20,3,20,12,41,6
20,4,20,12,44,6
20,4,20,12,45,6
20,5,20,12,44,6
20,6,20,12,42,6
20,6,20,12,38,6
20,5,20,12,38,6
20,4,20,12,42,6
20,3,20,12,45,6
20,4,20,12,45,6
20,5,20,12,44,6
20,5,20,12,42,6
20,6,20,12,39,6
20,6,20,12,38,6
20,5,20,12,38,6
20,3,20,12,42,6
20,3,20,12,45,6
20,4,20,12,46,6
20,5,20,12,44,6
20,6,20,12,42,6
20,6,20,12,39,6
20,6,20,12,38,6
20,5,20,12,38,6
20,3,20,12,41,6
20,3,20,12,44,6
20,4,20,12,46,6
20,5,20,12,44,6
20,6,20,12,41,6
20,6,20,12,38,6
20,5,20,12,38,6
20,4,20,12,39,6
20,3,20,12,42,6
20,3,20,12,46,6
20,4,20,12,47,6
20,6,20,12,45,6
20,6,20,12,42,6
20,6,20,12,39,6
20,5,20,12,38,6
20,4,20,12,39,6
20,3,20,12,46,6
20,4,20,12,45,6
20,5,20,12,44,6
20,6,20,12,41,6
20,6,20,12,38,6
20,5,20,12,38,6
20,4,20,12,41,6
20,3,20,12,44,6
20,4,20,12,45,6
20,5,20,12,44,6
20,6,20,12,42,6
20,6,20,12,39,6
20,6,20,12,38,6
20,4,20,12,40,6
20,3,20,12,43,6
20,4,20,12,45,6
20,5,20,12,44,6
20,6,20,12,42,6
20,6,20,12,39,6
20,6,20,12,38,6
20,4,20,12,39,6
20,3,20,12,42,6
20,4,20,12,44,6
20,5,20,12,44,6
20,5,20,12,42,6
20,6,20,12,42,6
32,6,20,16,42,1
32,5,20,18,44,1
32,6,20,19,49,1
32,8,20,21,49,1
32,9,21,23,47,1
32,10,21,24,40,1
32,10,21,26,43,1
32,11,21,27,45,1
32,11,21,29,45,1
32,12,21,30,45,1
32,13,22,31,44,1
32,13,22,32,45,1
32,14,22,34,44,1
32,15,22,36,44,1
32,15,23,33,40,1
32,15,23,38,43,1
32,15,23,39,44,1
32,15,23,40,46,1
32,16,24,36,47,1
32,17,24,42,46,1
32,18,24,43,46,1
32,18,24,45,44,1
32,18,25,44,41,1
32,18,25,46,44,1
32,19,25,47,45,1
32,19,26,46,44,1
32,19,26,48,43,1
32,19,26,49,45,1
32,20,27,50,44,1
32,20,27,50,38,1
32,20,27,51,44,1
32,20,27,52,45,1
32,20,28,50,46,1
32,21,28,52,42,1
32,21,28,53,44,1
32,21,28,54,45,1
32,22,29,52,40,1
32,21,29,54,42,1
32,21,29,54,45,1
32,22,29,55,45,1
32,22,30,54,42,1
32,22,30,55,43,1
32,22,30,55,43,1
32,22,30,55,44,1
32,22,31,55,41,1
32,21,31,55,43,1
32,19,31,55,48,1
32,21,31,55,51,1
32,22,31,56,50,1
32,23,32,52,47,1
32,23,32,55,42,1
32,23,32,55,42,1
32,23,32,55,41,1
32,23,32,55,41,1
32,22,33,55,41,1
32,21,33,54,37,1
32,21,33,54,42,1
32,21,33,54,44,1
32,21,33,54,45,1
32,22,33,54,45,1
32,22,33,53,41,1
32,21,33,54,37,1
32,20,34,52,44,1
32,20,34,52,45,1
32,20,34,52,45,1
32,21,34,51,44,1
32,21,34,51,42,1
32,21,34,51,41,1
32,20,34,50,41,1
32,20,34,50,42,1
32,20,34,50,42,1
32,20,34,50,42,1
32,20,34,49,41,1
32,20,34,49,41,1
32,19,35,49,41,1
32,19,35,47,40,1
32,18,35,47,41,1
32,17,35,47,42,1
32,18,35,46,47,1
32,19,35,46,44,1
32,19,35,45,42,1
32,18,35,45,40,1
32,16,35,44,43,1
32,15,35,44,48,1
32,16,35,43,48,1
32,18,35,43,45,1
32,18,35,43,42,1
32,18,35,42,40,1
32,18,35,42,40,1
32,17,34,46,43,1
32,17,35,41,40,1
32,17,35,40,40,1
32,15,34,41,44,1
32,16,34,40,44,1
32,16,34,40,43,1
32,16,34,40,42,1
32,16,34,39,42,1
32,16,34,39,42,1
32,16,34,39,41,1
32,16,34,39,41,1
32,15,34,38,40,1
32,15,34,38,40,1
32,15,34,38,41,1
32,15,34,37,41,1
32,15,34,37,40,1
32,14,34,37,42,1
32,12,34,36,46,1
32,12,34,36,49,1
32,14,34,36,49,1
32,15,33,36,45,1
32,15,33,36,42,1
32,15,33,36,41,1
32,15,33,36,41,1
32,15,33,36,40,1
32,15,33,36,40,1
32,14,33,35,40,1
32,14,33,35,42,1
32,14,33,35,42,1
32,14,33,35,42,1
32,14,33,35,42,1
32,14,33,35,42,1
32,14,33,34,41,2
32,14,33,34,41,2
32,14,33,34,41,2
32,14,33,34,40,2
32,13,33,34,40,2
32,13,33,34,44,2
32,14,33,34,43,2
32,14,33,33,40,2
32,14,32,35,44,2
32,14,32,34,42,2
32,15,32,34,41,2
32,14,32,34,39,2
32,12,32,34,42,2
32,12,32,34,47,2
32,13,32,34,48,2
32,14,32,34,46,2
32,14,32,34,43,2
32,15,32,34,42,2
32,14,32,34,39,2
32,13,32,34,40,2
32,12,32,34,46,2
32,13,32,34,47,2
32,14,32,34,45,2
32,15,32,34,43,2
32,15,32,34,40,2
32,14,32,34,38,2
32,12,32,34,42,2
32,12,32,34,46,2
32,13,32,34,48,2
32,14,32,34,47,2
32,15,32,34,44,2
32,15,32,34,40,2
32,14,32,34,39,2
32,12,32,34,41,2
32,13,32,31,46,2
32,13,31,35,44,2
32,14,31,35,44,2
32,15,31,35,42,2
32,15,31,35,40,2
32,15,31,35,40,2
32,14,31,36,39,2
32,14,31,36,43,2
32,14,31,36,43,2
32,14,31,36,43,2
32,15,31,36,41,2
32,15,31,36,40,2
32,14,31,36,41,2
32,13,31,37,43,2
32,12,31,37,48,2
32,13,31,37,51,2
32,15,31,37,49,2
32,16,31,37,45,2
32,16,31,37,42,2
32,17,31,37,41,2
32,16,31,38,39,2
32,16,31,38,40,2
32,14,31,38,41,2
32,13,31,38,45,2
32,14,31,38,49,2
32,16,31,38,47,2
32,16,31,39,44,2
32,17,31,39,41,2
32,16,31,39,41,2
32,16,32,37,38,2
32,15,32,38,41,2
32,13,32,38,44,2
32,13,32,38,50,2
32,15,32,38,48,2
32,16,32,38,44,2
32,16,32,38,42,2
32,16,32,38,41,2
32,16,32,38,41,2
32,16,32,38,41,2
32,15,32,38,41,2
32,15,32,38,42,2
32,15,32,38,43,2
32,15,32,38,43,2
32,15,32,38,43,2
32,16,32,38,41,2
32,15,32,38,40,2
32,14,32,38,41,2
32,13,32,38,44,2
32,14,32,38,50,2
32,16,32,38,44,2
32,16,32,38,42,2
32,16,32,38,42,2
32,16,32,38,41,2
32,16,32,38,41,2
32,16,32,38,41,2
32,14,32,38,41,2
32,13,32,38,46,2
32,14,32,38,50,2
32,15,32,38,48,2
32,16,32,38,44,2
32,16,32,38,42,2
32,17,32,38,41,2
32,16,32,38,39,2
32,14,32,38,40,2
32,14,32,38,45,2
32,14,32,38,48,2
32,15,32,38,47,2
32,16,32,38,44,2
32,16,32,38,42,2
32,16,32,38,42,2
32,16,32,38,41,2
32,16,32,38,41,2
32,16,32,38,41,2
32,15,32,38,40,2
32,15,32,38,42,2
32,15,32,38,42,2
32,15,32,38,42,2
32,15,32,38,41,2
32,14,32,38,44,2
32,13,32,38,49,2
32,14,32,38,50,2
32,16,32,38,47,2
32,16,32,38,43,2
32,16,32,38,43,2
32,17,32,38,41,2
32,16,32,38,39,2
32,16,32,38,40,2
32,15,32,38,42,2
32,15,32,38,43,2
32,15,32,38,43,2
32,15,32,38,42,2
32,16,32,38,41,2
32,15,32,38,41,2
32,14,32,38,42,2
32,13,32,38,44,2
32,14,32,38,50,2
32,15,32,38,46,2
32,16,32,38,43,2
32,16,32,38,42,2
32,17,32,38,42,2
32,16,32,38,39,2
32,16,32,38,41,2
32,15,32,38,41,2
32,15,32,38,43,2
32,16,32,38,43,2
32,15,32,38,41,2
32,15,32,38,41,2
32,15,32,38,42,2
32,15,32,38,42,2
32,16,32,38,42,2
32,14,32,38,42,2
32,15,32,38,44,2
32,15,32,38,43,2
32,15,32,38,43,2
32,15,32,38,43,2
32,15,32,38,42,2
32,16,32,38,42,2
32,14,32,38,40,2
32,13,32,38,42,2
32,14,32,38,48,2
32,15,32,38,47,2
32,16,32,38,43,2
32,16,32,38,42,2
32,17,32,38,40,2
32,15,32,38,40,2
32,14,32,38,44,2
32,14,32,38,47,2
32,15,32,38,47,2
32,16,32,38,44,2
32,16,32,38,42,2
32,16,32,38,42,2
32,16,32,38,41,2
32,16,32,38,41,2
8,15,32,31,34,3
8,13,32,27,30,3
8,12,32,23,30,3
8,10,32,20,29,3
8,8,32,16,28,3
8,7,32,12,28,3
8,5,31,13,26,3
8,4,31,6,31,3
8,2,31,3,26,3
8,1,30,0,27,3
8,0,29,2,30,3
8,0,28,0,30,3
8,0,26,1,30,3
8,0,24,0,30,3
8,0,23,0,30,3
8,0,21,0,30,3
8,0,20,0,31,3
8,0,18,1,30,3
8,0,17,0,33,3
8,0,15,1,31,3
8,0,14,2,31,3
8,0,13,0,32,3
8,0,11,0,34,3
8,0,10,5,33,3
8,0,9,4,33,3
8,0,8,2,33,3
8,0,7,3,34,3
8,0,6,4,35,3
8,0,5,5,37,3
8,0,4,8,39,3
8,0,4,6,44,3
8,1,3,7,43,3
8,2,3,8,44,3
8,3,3,8,42,3
8,4,4,5,35,3
8,2,4,9,41,3
8,1,5,9,44,3
8,2,5,9,45,3
8,3,6,6,42,3
8,4,6,9,42,3
8,4,7,7,41,3
8,4,7,9,40,3
8,4,8,5,40,3
8,2,8,9,40,3
8,2,8,9,44,3
8,3,9,8,38,3
8,3,9,8,40,3
8,2,9,7,40,3
8,1,10,6,43,3
8,2,9,9,46,3
8,3,10,7,47,3
8,4,10,6,38,3
8,3,10,6,37,3
8,2,10,5,37,3
8,1,10,6,40,3
8,1,10,5,47,3
8,1,10,4,45,3
8,2,9,5,45,3
8,3,9,5,45,3
8,4,9,5,38,3
8,3,10,3,33,3
8,2,10,3,37,3
8,1,10,3,40,3
8,0,10,3,42,3
8,0,9,4,46,3
8,1,8,5,50,3
8,3,8,4,42,3
8,4,8,4,36,3
8,4,9,2,29,3
8,2,9,3,32,3
8,1,9,3,36,3
8,0,9,3,39,3
8,0,8,6,41,3
8,0,7,8,43,3
8,2,7,4,44,3
8,2,7,4,41,3
8,3,7,4,39,3
8,2,7,4,36,3
8,1,8,3,38,3
8,1,7,6,41,3
8,2,7,5,46,3
8,3,7,5,42,3
8,3,8,3,34,3
8,1,8,4,39,3
8,1,8,4,42,3
8,1,8,4,42,3
8,1,7,5,45,3
8,1,7,5,45,3
8,2,7,5,43,3
8,3,7,5,41,3
8,4,8,5,35,3
8,3,8,5,35,3
8,1,9,1,38,3
8,1,9,4,40,3
8,0,8,4,42,3
8,1,8,5,47,3
8,2,7,5,49,3
8,4,8,4,41,3
8,4,8,5,36,3
8,3,9,5,35,3
8,1,9,4,34,3
8,0,9,4,39,3
8,0,8,6,42,3
8,1,7,4,48,3
8,3,7,5,51,3
8,5,8,4,41,3
8,4,8,4,34,3
8,3,8,4,34,3
8,1,9,4,37,3
8,0,9,4,41,3
8,0,8,7,46,3
8,2,8,4,43,3
8,3,8,4,38,3
8,3,8,4,35,3
8,2,9,4,38,3
8,1,8,6,40,3
8,1,8,4,42,3
8,0,8,4,42,3
8,1,7,5,48,3
8,3,7,5,43,3
8,4,7,5,38,3
8,3,8,4,33,4
8,1,8,4,37,4
8,1,8,4,41,4
8,0,8,4,42,4
8,1,7,6,48,4
8,3,7,5,44,4
8,4,8,5,39,4
8,3,8,5,30,4
8,2,8,5,35,4
8,1,8,5,38,4
8,1,8,5,41,4
8,1,7,6,43,4
8,2,7,6,45,4
8,3,7,6,41,4
8,3,7,6,39,4
8,3,8,5,35,4
8,3,8,5,37,4
8,1,8,5,41,4
8,1,8,8,45,4
8,1,8,5,45,4
8,1,8,5,46,4
8,3,8,1,49,4
8,4,8,5,41,4
8,5,8,5,36,4
8,3,9,4,32,4
8,2,9,4,35,4
8,1,9,4,39,4
8,1,9,4,43,4
8,2,9,4,44,4
8,2,9,4,41,4
8,2,9,4,38,4
8,1,9,4,37,4
8,1,9,3,41,4
8,0,8,7,42,4
